gene	beta	hr	se	z	p	q
NPTX1	0.11942013767602976	1.1268432481530646	0.0812620471139939	1.4695684137578755	0.14167868021129815	0.9993228105536583
ENTPD8	-0.20608772837558703	0.8137616831607866	0.14025617222052514	-1.469366553448748	0.1417333940804042	0.9993228105536583
SAPCD2	0.21779593879693512	1.2433333256362553	0.14823245627389886	1.4692864455709973	0.14175511167330335	0.9993228105536583
AP003392.1	-0.19931943284216008	0.8192881439891004	0.13571381422808848	-1.4686746074881687	0.14192106796467918	0.9993228105536583
POLR2K	0.395431864051249	1.4850253815348378	0.2692553440652983	1.4686128716366393	0.14193782161652058	0.9993228105536583
MIR570	-0.14374227284659713	0.866110939603704	0.09787810910898684	-1.4685844889641335	0.14194552451313203	0.9993228105536583
SRC	-0.32951485588119167	0.719272599671432	0.22445158283741853	-1.4680888043452816	0.14208010228758416	0.9993228105536583
MS4A2	-0.22359404278531952	0.7996396879879499	0.1523030651240613	-1.4680862962487775	0.1420807834818283	0.9993228105536583
POLQ	0.2802137330633744	1.3234126391491134	0.19091600806235356	1.4677330408660965	0.14217675203002922	0.9993228105536583
AC008038.1	0.27925569731836514	1.3221453696770664	0.1902925523237058	1.4675072350878164	0.14223812254187873	0.9993228105536583
GOLGA2P5	-0.2738042040313163	0.7604809597910989	0.18662189647397937	-1.4671601200317494	0.14233250270278397	0.9993228105536583
CYCS	0.4248858775620569	1.5294158690358934	0.28963850263903573	1.4669523343433877	0.14238902238112194	0.9993228105536583
MBD2	0.6360840716812745	1.8890689179499975	0.43368996874137866	1.4666792352317215	0.14246333413643475	0.9993228105536583
OGFOD1	0.680928446012089	1.9757112221557855	0.4642809183758501	1.466630264267841	0.1424766625500511	0.9993228105536583
EAF1	0.6340179592950537	1.8851699185327018	0.4323596945322614	1.4664131909449878	0.1425357548631916	0.9993228105536583
ENSA	-0.49351717460792355	0.6104754650007428	0.3365986903177634	-1.4661886359154352	0.14259690366471944	0.9993228105536583
TIMM44	0.5641047895529796	1.7578734114876657	0.38480400653114427	1.4659535243360922	0.14266094870890433	0.9993228105536583
SMURF2	0.31043145343288225	1.3640134954986007	0.21177490009623834	1.465855742544611	0.14268759123938501	0.9993228105536583
PSMB2	0.5352054628463248	1.7077990954724334	0.3651606941706777	1.465671063151631	0.14273792111166772	0.9993228105536583
LSAMP	-0.25011940492898377	0.7787077959708792	0.17068006186445575	-1.4654283704655213	0.1428040818123053	0.9993228105536583
RTN4RL2	0.18938968491969319	1.2085117995595005	0.1292415499472818	1.465393172682826	0.1428136790697203	0.9993228105536583
DHRS1	0.4287111427286558	1.5352774942727865	0.29265093063881653	1.464923216860574	0.1429418677297325	0.9993228105536583
JSRP1	-0.19873209322865154	0.8197694857126367	0.13566267869368914	-1.4648987852979518	0.14294853427899	0.9993228105536583
DPEP1	-0.2217169407417878	0.8011421029322943	0.1513591796179181	-1.4648397361922585	0.14296464777318363	0.9993228105536583
CWC25	-0.4771318103020136	0.6205607276054796	0.3257464406971412	-1.4647337643379537	0.1429935691808164	0.9993228105536583
TRIB2	0.2502465320207368	1.284342009091874	0.17085377468736157	1.4646824893313177	0.14300756455881913	0.9993228105536583
KCNE3	-0.24012338655800708	0.7865308077500044	0.16394315341376134	-1.4646746848401855	0.14300969486628556	0.9993228105536583
RNA5SP151	-0.3869628047249919	0.6791163543764314	0.2642304611652304	-1.4644897602589948	0.14306017885235223	0.9993228105536583
ZWILCH	0.31243749093340095	1.3667525040802257	0.2133506832378998	1.464431639925957	0.1430760483938871	0.9993228105536583
MST1L	-0.19480390221100558	0.8229960299349883	0.133034405021271	-1.4643121993882573	0.14310866543037593	0.9993228105536583
RNU6-722P	0.34820368725848766	1.416520747585025	0.23784701109149978	1.4639817656759775	0.14319893058762934	0.9993228105536583
IFI44	0.19478537213479252	1.2150501748768583	0.13305872292964716	1.4639053182389434	0.14321982008903533	0.9993228105536583
NDUFB3	0.4096456595434792	1.506283953195691	0.2798308390312502	1.4639046252430092	0.1432200094630356	0.9993228105536583
CDK2	0.37230248153465384	1.451071837353141	0.2543496530838795	1.4637428320449715	0.14326422771564262	0.9993228105536583
BNIP3P17	-0.336386481708256	0.714346970421439	0.22983588464000132	-1.4635942609011992	0.14330484159107337	0.9993228105536583
EXOSC2	0.4494878466626885	1.5675091748202734	0.3071226004204911	1.4635453270038763	0.14331822024879237	0.9993228105536583
NGDN	0.46850093740502163	1.597597498616558	0.32013165637031166	1.4634633222997606	0.14334064270142255	0.9993228105536583
FRZB	-0.22340302680873705	0.7997924465330619	0.1526559212006562	-1.4634416081056456	0.14334658043935766	0.9993228105536583
CEACAM6	-0.14423385402290548	0.8656852804007977	0.09857702188032035	-1.4631589722604508	0.143423884314418	0.9993228105536583
TP53TG5	-0.617218133188845	0.5394430108209981	0.4218438554401013	-1.4631435902863006	0.1434280923634419	0.9993228105536583
ITGB1P1	0.24954033133897563	1.283435326077202	0.17056363697944674	1.4630335970676196	0.14345818598518245	0.9993228105536583
AP001625.2	-0.29421541248949257	0.7451159668690264	0.20111310719360523	-1.4629350448365392	0.14348515352081415	0.9993228105536583
PIK3R3	-0.335874194582925	0.7147130149293441	0.22959275965389517	-1.4629128335285755	0.14349123189312696	0.9993228105536583
MRPS5	0.6816771948767772	1.9771910876449914	0.4660622875238927	1.4626310970115362	0.14356834937805818	0.9993228105536583
E4F1	-0.5005234753946014	0.6062132389244371	0.34233830740763627	-1.4620726473318908	0.14372130329483168	0.9993228105536583
NBEAL1	-0.28564576090737626	0.751528789676068	0.19545580158934092	-1.4614340356472375	0.1438963659305723	0.9993228105536583
SARM1	-0.5068282623240484	0.6024032169284461	0.3468961233218829	-1.4610375505804238	0.14400513663214087	0.9993228105536583
KIAA1191	0.45882761342909767	1.5822179261489857	0.31408144098713	1.460855541120301	0.1440550897492845	0.9993228105536583
CALR	0.44733207878830883	1.5641336286526684	0.3062597426755936	1.460629708887813	0.1441170886423433	0.9993228105536583
USP6NL	-0.44612153253216164	0.6401059736343954	0.30546472673497	-1.4604682422767246	0.14416142944792698	0.9993228105536583
MT-ND5	-0.17669606217686543	0.8380344561871831	0.12099435442820103	-1.4603661717267826	0.14418946472685734	0.9993228105536583
ALDH1A2	-0.1753061467325854	0.8392000630805384	0.1200643291613659	-1.4601018300529107	0.14426208974518628	0.9993228105536583
MLLT1	0.38098757921098264	1.4637294246224573	0.2609719520514388	1.4598794093239882	0.14432321915616964	0.9993228105536583
STEAP1	0.13248554409342644	1.1416625122032806	0.09075820539700258	1.4597638143449008	0.14435499675494734	0.9993228105536583
CHODL	-0.31021413983171087	0.7332899128317375	0.21251061032873364	-1.459758359132465	0.14435649655078997	0.9993228105536583
S100A9	0.11366160647088548	1.1203729337788775	0.07792510754837685	1.4586005723549753	0.14467507599140816	0.9993228105536583
TUBA1B	0.2685196943267166	1.3080267374828296	0.18411221638395248	1.4584566934262446	0.14471470367422534	0.9993228105536583
DCAF8	-0.4211979473932527	0.6562601835585146	0.2888920857412412	-1.457976760812053	0.14484694868621295	0.9993228105536583
SYNE2	-0.26745592182202954	0.7653240639696647	0.1834678136525527	-1.4577811578903515	0.14490087345009872	0.9993228105536583
RAB11A	0.49157834916934673	1.634894619177119	0.3372993226817593	1.457395008270293	0.1450073742030904	0.9993228105536583
MLYCD	-0.5517064465690817	0.5759661159057679	0.37857499589571714	-1.4573240508495064	0.1450269509061195	0.9993228105536583
CHRNE	-0.4939818456854595	0.6101918606050947	0.33899930504003545	-1.4571765733476085	0.14506764549152829	0.9993228105536583
AC004980.1	0.3374403997124042	1.4013560846773083	0.2315960079464906	1.4570216589845908	0.14511040160536526	0.9993228105536583
RNU6-343P	-0.30708123215281125	0.7355908448523141	0.21078265974522864	-1.45686192841469	0.14515449709102102	0.9993228105536583
HAUS4	0.3701645974333177	1.4479729276773403	0.2541365175264488	1.45655807766703	0.14523840696167478	0.9993228105536583
SLC25A25	-0.280584110816202	0.7553424089037382	0.1926551668065226	-1.4564058440123935	0.14528046099669245	0.9993228105536583
NCAPG2	0.23753246249817672	1.2681161623411552	0.1630995930008859	1.4563645324172363	0.14529187479446204	0.9993228105536583
AC073072.1	0.36282023450763884	1.437377445150801	0.2491407087222572	1.456286434956368	0.14531345387248917	0.9993228105536583
MBTPS2	0.4563003913159622	1.5782243584600364	0.31336279432991004	1.456140931764754	0.14535366434711072	0.9993228105536583
LINC01145	0.5462447392652764	1.7267564067349936	0.3751559776917416	1.456047009103278	0.1453796248305923	0.9993228105536583
Z82243.1	-0.3804406169924886	0.6835601546287678	0.2613211853087822	-1.4558353412600382	0.14543814342550432	0.9993228105536583
TK1	0.19659989764338012	1.2172569159018516	0.13513644255471458	1.4548251672658912	0.14571766891545668	0.9993228105536583
CST5	-0.2423459299579397	0.7847846500688018	0.16659656872702544	-1.4546874032863926	0.14575582146751676	0.9993228105536583
AHSA1	0.4519421133354395	1.5713609850986403	0.3106932543782198	1.454624801043384	0.1457731611484061	0.9993228105536583
AC104794.3	-0.32743234180723296	0.7207720557605536	0.22520330972152355	-1.4539410731224214	0.1459626441464943	0.9993228105536583
CCNI	0.48697159396212825	1.6273803812932675	0.33493427156431044	1.4539318167941655	0.14596521066549872	0.9993228105536583
FANCI	0.25760293514598775	1.2938249841897267	0.17724439155829458	1.4533770737747929	0.14611908834792242	0.9993228105536583
EZH1	-0.3849559516935136	0.680480609562893	0.26489218927505614	-1.4532552007178543	0.1461529107963524	0.9993228105536583
TMSB4XP2	0.2336929230071738	1.2632565156294984	0.16081297263211197	1.4531969603085912	0.14616907590379924	0.9993228105536583
LIN54	0.5119140235500872	1.6684816538434817	0.3523027659876171	1.4530513892362689	0.14620948634315956	0.9993228105536583
TRPV1	-0.28992394521008485	0.7483204787711555	0.19959272008962942	-1.4525777547392067	0.1463410261459248	0.9993228105536583
TRAV24	-0.4505445082929837	0.6372810523131773	0.31030282185599517	-1.4519510509062392	0.14651521616917718	0.9993228105536583
ATG12	0.542955770726471	1.7210864884416104	0.3739766465022232	1.4518440544475104	0.1465449712866791	0.9993228105536583
MIR1270	-0.2503919697044656	0.7784955765783839	0.17246481341772224	-1.4518437978302168	0.14654504265607127	0.9993228105536583
ADCY7	-0.2818261352869954	0.7544048375118844	0.19412795376508746	-1.4517545248946	0.14656987250746623	0.9993228105536583
CCT5	0.322681474220662	1.3808254523464951	0.22227780240852554	1.451703547201731	0.1465840525878903	0.9993228105536583
RPS19P1	0.415891629426378	1.5157216003505114	0.286540498573681	1.4514235561694453	0.14666195429398976	0.9993228105536583
FUT6	-0.17141322740514145	0.8424733684487009	0.1181300313188324	-1.451055463978486	0.14676441650130867	0.9993228105536583
KLHL24	-0.37086836846437793	0.6901347790808732	0.2555879362285734	-1.4510401935900008	0.14676866835183722	0.9993228105536583
AC005840.1	0.2955539510648067	1.3438705910779725	0.20372129507278772	1.4507759287472035	0.14684226454803384	0.9993228105536583
RNF14	0.5128225813156077	1.6699982546621084	0.35352796056525154	1.4505856354209208	0.14689527759155796	0.9993228105536583
SMNDC1	0.5212121087357461	1.6840676862301334	0.3594162255133839	1.450162991365389	0.14701307263327146	0.9993228105536583
SAP30BP	0.584432232631577	1.793972137593347	0.4031193714458242	1.4497746177154864	0.1471213798489608	0.9993228105536583
FILIP1L	0.2285365213817905	1.2567594228844698	0.1576492684592928	1.449651645169554	0.14715568637820242	0.9993228105536583
TP53	0.3414381488947237	1.4069695679919094	0.2355443485179863	1.4495705417812275	0.14717831571666284	0.9993228105536583
SERAC1	-0.5209733573976408	0.5939421485371273	0.35950038346794394	-1.449159392744	0.14729307480198184	0.9993228105536583
ABCB1	-0.3463095036438071	0.7072935432974043	0.23900067276015902	-1.448989660340137	0.14734047011104456	0.9993228105536583
DNAAF5	0.44019451066207027	1.5530092659951857	0.30382902973509923	1.4488230800258441	0.147386996579981	0.9993228105536583
RPS24P8	0.31202598297254236	1.3661901902505171	0.21546128264470554	1.448176577910155	0.14756767328245068	0.9993228105536583
HTRA1	0.30279793342393396	1.3536409112210843	0.20909024503440815	1.4481686286899953	0.14756989588878922	0.9993228105536583
KIAA1958	-0.4030918035265451	0.6682507487321531	0.2783882057687162	-1.4479485666911915	0.147631435504036	0.9993228105536583
AC079922.1	0.36633320253435364	1.4424357858504524	0.2530269066245374	1.4478033479575736	0.14767205618693469	0.9993228105536583
ZNF614	-0.2873804097561021	0.7502262811503341	0.1985066461946745	-1.4477117782457998	0.14769767451989635	0.9993228105536583
FUT8	0.2977332257299907	1.346802447710495	0.20567283834066094	1.4476059558085541	0.14772728454883444	0.9993228105536583
SACS	0.3436233101755002	1.4100473849536466	0.2373857653285761	1.4475312354971075	0.14774819466753453	0.9993228105536583
TPSB2	-0.14650843261085197	0.863718448902488	0.10123862051371421	-1.4471595115325118	0.1478522534428448	0.9993228105536583
MMRN2	-0.2431810165430346	0.7841295605016657	0.1680537728308468	-1.4470428866111	0.14788491245017754	0.9993228105536583
GPRASP1	-0.314949162068071	0.7298259761692534	0.2176548567098391	-1.4470118738858984	0.14789359801245183	0.9993228105536583
FLNB	0.2931077711757738	1.3405872593119146	0.20256636566083308	1.446971565193299	0.14790488762740162	0.9993228105536583
ORC1	0.19965301881118877	1.2209790278965926	0.13798711460572075	1.4468961060724395	0.14792602390643128	0.9993228105536583
LINC01550	0.3547546877768487	1.4258308376434659	0.24522359955830844	1.4466580231911828	0.1479927266153911	0.9993228105536583
KCNMB1	0.38198031063873294	1.465183236326891	0.2640486964653786	1.4466282763445388	0.14800106228272636	0.9993228105536583
COL28A1	-0.1868442443437101	0.8295729370005223	0.12919689710129195	-1.446197614151847	0.14812178272267662	0.9993228105536583
PDCD10	0.35647634595673855	1.4282877453389713	0.24650919794411572	1.4460975449587592	0.14814984423907473	0.9993228105536583
ZNF79	-0.6022014040877562	0.5476048087596096	0.4164593510242711	-1.4460028394287636	0.14817640541138855	0.9993228105536583
AC063960.1	-0.31418992043568034	0.7303803008413174	0.21728183300425694	-1.4460017944966654	0.14817669849398896	0.9993228105536583
AC018638.3	-0.3344272876271946	0.7157478866630059	0.2313718072968628	-1.445410707269559	0.14834255765161974	0.9993228105536583
ZNF345	-0.42147381350212265	0.6560791685843662	0.2915974661188819	-1.445396008106227	0.14834668404515794	0.9993228105536583
FBL	0.4384750769791448	1.5503412639369591	0.3033891436810395	1.4452563188619711	0.14838590240734995	0.9993228105536583
POLE4	0.38045901517141184	1.4629559543172423	0.2632626700163388	1.445168869356979	0.14841045826600685	0.9993228105536583
RNU6-407P	-0.28045635651366774	0.7554389133106576	0.19408395623986205	-1.4450259668401486	0.14845059203388566	0.9993228105536583
MIS18BP1	0.3232107659409061	1.3815565052785894	0.22368040776225798	1.4449668130274307	0.1484672076404947	0.9993228105536583
AC092718.4	0.28919485758233215	1.3353519066229351	0.20018973633058754	1.444603818773027	0.14856919953605696	0.9993228105536583
GNA15	0.357964332495275	1.430414600250508	0.24781970666952446	1.4444546695095233	0.14861112208540472	0.9993228105536583
AC084198.2	-0.4082003483034111	0.6648456647772751	0.28264658753654787	-1.444207594583566	0.14868058924209038	0.9993228105536583
ARID3B	-0.44169041677502446	0.6429486507648385	0.30584298762358586	-1.444173757936971	0.14869010462484766	0.9993228105536583
AC073896.3	-0.42624904922576434	0.6529537042545943	0.295167436045202	-1.4440923935812773	0.14871298743004502	0.9993228105536583
PSMD12	0.5567862221327662	1.745055258879688	0.38558124904475094	1.4440178912023418	0.1487339427400971	0.9993228105536583
HCG15	0.3052663212679944	1.3569863492121716	0.21149795002721405	1.4433535702294746	0.14892089622616478	0.9993228105536583
POLR2D	0.5574645729041682	1.7462394200536024	0.3862290755218524	1.4433521664596363	0.14892129146551625	0.9993228105536583
SFXN3	0.33623627540650675	1.3996696932707324	0.23299730147573602	1.4430908567476344	0.1489948786454227	0.9993228105536583
AL157893.2	-0.4801943159512094	0.6186631640042376	0.3328382535950703	-1.4427257406999014	0.1490977451130311	0.9993228105536583
IBA57	-0.4516982000621118	0.6365462503574885	0.31311774092944894	-1.442582584817152	0.1491380921216976	0.9993228105536583
SEMA4A	-0.2917577713635313	0.7469494466075672	0.2022644878377884	-1.4424567282295968	0.14917357038590273	0.9993228105536583
SLC36A1	0.33682768433671467	1.400497715252337	0.23354477731587522	1.4422402770375238	0.14923460182516823	0.9993228105536583
